target_pheno_group	phenotype	var.label	name_fixEffect_pThre	sex.group	ai_fix_eff_esti	ai_pvalue2sided	ai_R2	ai_SE	cpd_fix_eff_esti	cpd_pvalue2sided	cpd_R2	cpd_SE	dpw_fix_eff_esti	dpw_pvalue2sided	dpw_R2	dpw_SE	sc_fix_eff_esti	sc_pvalue2sided	sc_R2	sc_SE	si_fix_eff_esti	si_pvalue2sided	si_R2	si_SE	signi.thres.T4
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	nicdep4	DSM-IV nicotine dependence	S3	allSexes	-0.0205726	0.000744705721338784	0.00178828778841162	0.0060974	0.0225909	0.000269512368173331	0.0021555437233946	0.00619821	-0.00695392	0.260452239252391	0.000204855681212725	0.00617901	0.0196967	0.00183094120253891	0.00165943067464957	0.00631809	0.059363	5.28398071013882e-22	0.014995217706144	0.00613657	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	nicdep4	DSM-IV nicotine dependence	S3	females	-0.0209111	0.00983231557257257	0.00184762063772488	0.00809583	0.02731	0.000895576877612853	0.00315016404700218	0.00821599	-0.0141053	0.0850825295003947	0.000842855814649839	0.00818948	0.00636832	0.444230990618162	0.000173469021753408	0.00832301	0.0668428	1.44293195642448e-16	0.0190121119137252	0.00805516	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	nicdep4	DSM-IV nicotine dependence	S3	males	-0.0190607	0.0297054424287521	0.00153510023711386	0.00876392	0.0209168	0.0176618001253105	0.00184790762698894	0.00881159	0.00286295	0.744167791741703	3.47229135529032e-05	0.00877222	0.0308364	0.000616215135416752	0.00406723732541316	0.0089966	0.0524725	2.7074176076823e-09	0.0117161414605007	0.00879781	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	nicdep4	DSM-IV nicotine dependence	S4	allSexes	-0.02648	1.46552550920036e-05	0.0030202020607801	0.00610597	0.0296639	1.34367320124556e-06	0.00377763947232877	0.00613244	0.00616269	0.317987828326349	0.000160979406261905	0.0061709	0.0164	0.0113436434688304	0.00119946364798422	0.00647563	0.063843	1.85876634863306e-25	0.0175755962845656	0.00609966	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	nicdep4	DSM-IV nicotine dependence	S4	females	-0.0271028	0.000754471726955436	0.00316394087112522	0.00803841	0.0300002	0.000212607074050317	0.0038637792947406	0.00809272	0.000320232	0.968619521822249	4.34669464941943e-07	0.00813964	0.00653263	0.436608986760555	0.000190316094219917	0.00839656	0.0661825	4.54936967963719e-16	0.0188872979722435	0.00811244	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	nicdep4	DSM-IV nicotine dependence	S4	males	-0.0255242	0.00384557231210148	0.00280610757385841	0.00882416	0.0340008	0.000108813184039344	0.00496297722317933	0.00877537	0.0136276	0.12133173950468	0.000787169815111511	0.00879431	0.0267167	0.00346985647098289	0.00318320803175896	0.00913466	0.0627679	4.24741941285089e-13	0.0169886431137365	0.00862686	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	nicdep4	DSM-IV nicotine dependence	S5	allSexes	-0.0335987	7.31400665906837e-08	0.004825209727437	0.00623491	0.0331053	7.83030865007973e-08	0.00472764329162787	0.00615743	0.00842603	0.170619312246378	0.000302225187475265	0.00614881	0.0193062	0.00388452040054357	0.00171306777592355	0.00668425	0.0680347	1.70357833743584e-28	0.0199474455439618	0.00611847	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	nicdep4	DSM-IV nicotine dependence	S5	females	-0.0422521	2.77937489152288e-07	0.00763076088099037	0.00820922	0.0285923	0.000454899469110791	0.00352653200119779	0.00814827	-0.0026995	0.740608424244506	3.10206802478693e-05	0.00815383	0.0173274	0.0436488856482434	0.00137990041805629	0.00858597	0.0690234	2.08511481610822e-17	0.0205314223266548	0.00809272	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	nicdep4	DSM-IV nicotine dependence	S5	males	-0.0233513	0.00934552314963763	0.00233073755186035	0.00897912	0.0426266	1.16929484635072e-06	0.00783810419778879	0.00875374	0.0220586	0.0116357458024517	0.00207128826422309	0.00873829	0.0196804	0.034576064735554	0.00178011797774126	0.00930897	0.0669207	2.35188158861191e-14	0.0192995547670976	0.00873309	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	nicdep4	DSM-IV nicotine dependence	S6	allSexes	-0.038162	1.02401945137419e-09	0.00624640497010342	0.00624213	0.0358981	6.09871275287798e-09	0.00557874654450305	0.00616705	0.0103792	0.0928024395176171	0.000452078399997228	0.00617436	0.021261	0.00169822200638605	0.00208049031348112	0.00677177	0.0699613	5.60665043075087e-30	0.0209998906935927	0.00612336	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	nicdep4	DSM-IV nicotine dependence	S6	females	-0.0450011	3.55116652233035e-08	0.00868588634420948	0.00814795	0.0339616	2.97995286314094e-05	0.00499309684818707	0.00812487	-0.00283559	0.729087824448039	3.37421590527237e-05	0.00818673	0.0186467	0.0315820430440404	0.00160030326201347	0.00867111	0.0693126	1.93328611496608e-17	0.0206122628836019	0.00811815	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	nicdep4	DSM-IV nicotine dependence	S6	males	-0.0299704	0.00093114284408604	0.00385259149365328	0.0090451	0.0422491	1.61434040635215e-06	0.00772731521860287	0.00879281	0.0259964	0.00312290356794852	0.00283604042831878	0.00879006	0.0226949	0.0157008990481364	0.00237058138658875	0.00938969	0.0704138	1.0141861298775e-15	0.0212724179566919	0.00873227	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	nicdep4	DSM-IV nicotine dependence	S7	allSexes	-0.0395817	3.08451894863926e-10	0.00676477140610249	0.0062796	0.0331632	9.79423118129662e-08	0.00479748208004264	0.00621515	0.0132385	0.0327693194781899	0.00072847319613897	0.00619982	0.0184468	0.00711789493925239	0.00158551710930037	0.00685236	0.0677357	2.27056938041126e-28	0.0199375918117925	0.00610591	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	nicdep4	DSM-IV nicotine dependence	S7	females	-0.0444806	6.79838113459585e-08	0.00854290375386804	0.00822662	0.0275637	0.000804405636353341	0.00331417571004176	0.00821836	0.00195181	0.811914538051832	1.58347457559845e-05	0.00820181	0.0189676	0.0296965680128444	0.00167630723451728	0.00872107	0.0696787	8.90944133977125e-18	0.0210978175626117	0.00807518	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	nicdep4	DSM-IV nicotine dependence	S7	males	-0.0339777	0.00018314268740774	0.00498485115335058	0.00907208	0.0424135	1.53557127487998e-06	0.00784709166299422	0.00880857	0.0265991	0.00276796016688645	0.00294082987501991	0.00888243	0.0170453	0.0725456272313236	0.00135374901325475	0.00948947	0.0659999	4.38664335509548e-14	0.0189288403704614	0.00870587	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	nicdep4	DSM-IV nicotine dependence	S8	allSexes	-0.0393126	4.01177683950386e-10	0.0067025325761615	0.00627781	0.03443	3.15117333944815e-08	0.00516685915663771	0.00621614	0.0129624	0.036065024884916	0.00070040634647507	0.00618264	0.0182424	0.00776914588753979	0.00155514379166739	0.00685115	0.0670862	7.24540631573647e-28	0.0195678183581435	0.0061057	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	nicdep4	DSM-IV nicotine dependence	S8	females	-0.0450498	4.6427221124066e-08	0.00880158997487477	0.00822773	0.0277761	0.000717609398013439	0.0033627541085528	0.00820449	0.00195767	0.810981509331147	1.59756378074041e-05	0.00818505	0.0186322	0.0326815343403861	0.00162231385460197	0.00871992	0.0686991	2.46257048710836e-17	0.0205200359949902	0.00807328	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	nicdep4	DSM-IV nicotine dependence	S8	males	-0.0331041	0.000261544256271378	0.00475268432094053	0.00905843	0.044839	3.97679028625379e-07	0.00876323412235382	0.00882662	0.0260174	0.00333951392389384	0.00282167520975131	0.00885944	0.0167413	0.077377027218327	0.00130973960507809	0.00947633	0.065786	5.3337982164324e-14	0.0188166793599341	0.00870732	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	ftnd_dep	FTND-based nicotine dependence	S1	allSexes	-0.00840324	0.139784979850174	0.000352624003123958	0.00569035	0.0278636	1.47764885082039e-06	0.00383981975070476	0.00578297	6.4093e-05	0.991006116455734	2.07173765334049e-08	0.00568564	0.0235282	3.61342375952535e-05	0.00274338554463842	0.00569214	0.0267197	3.01794730118546e-06	0.00360973470578417	0.0057176	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	ftnd_dep	FTND-based nicotine dependence	S1	females	-0.009503	0.196627311301608	0.000450961841479009	0.00735844	0.0302816	4.13574363981932e-05	0.00453517469897431	0.00737771	0.001529	0.83605543491931	1.17903997505941e-05	0.00738806	0.0139195	0.0575898499913719	0.000960188964276627	0.00732848	0.0212725	0.00373384984900667	0.00228796403929813	0.00733137	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	ftnd_dep	FTND-based nicotine dependence	S1	males	-0.0119827	0.147990755768998	0.000717014122179208	0.00828111	0.0294265	0.000542200778688658	0.00428266007057643	0.00849919	-0.00255598	0.758732669879578	3.29479548092632e-05	0.00832106	0.0347919	3.42856163271739e-05	0.00599881864049099	0.0083867	0.0303388	0.000277238120837124	0.00465381299078833	0.00833605	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	ftnd_dep	FTND-based nicotine dependence	S2	allSexes	-0.0127469	0.0264488670505625	0.000788443874099963	0.00574183	0.0309276	7.82229765405135e-08	0.00474202128160288	0.00575219	0.0037897	0.505457519746096	7.27998334083746e-05	0.00569058	0.0178335	0.00183532874526168	0.00156984635768745	0.00572173	0.0437684	2.73608150382561e-14	0.00967921311035362	0.00573968	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	ftnd_dep	FTND-based nicotine dependence	S2	females	-0.00854032	0.252046089504238	0.000353923918077041	0.00745512	0.0327433	9.36296386359505e-06	0.00531515524011737	0.00737913	0.00142426	0.847188811688835	1.02825132267989e-05	0.00739033	0.00552431	0.455258276621886	0.000150639914337677	0.00739778	0.0404469	4.50398410832328e-08	0.00826588184246405	0.00737978	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	ftnd_dep	FTND-based nicotine dependence	S2	males	-0.0180305	0.0303004676256635	0.00157752832594345	0.00832033	0.0334024	7.6122815556987e-05	0.00553128968628677	0.00843259	0.00432278	0.600911063824763	9.47211558516571e-05	0.00826315	0.0312751	0.000201653841512748	0.00482815708443847	0.00840511	0.0448315	8.36457527023663e-08	0.0101551244579473	0.00834736	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	ftnd_dep	FTND-based nicotine dependence	S3	allSexes	-0.0167963	0.00292931089603981	0.0013968977586995	0.0056438	0.0327837	1.075526439914e-08	0.00531966191102914	0.00572645	0.000432676	0.939723662503427	9.29378394842108e-07	0.00572173	0.0243237	3.17460700712865e-05	0.00296558091193718	0.00584259	0.0540021	2.83806060392845e-21	0.0145418854540792	0.00568566	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	ftnd_dep	FTND-based nicotine dependence	S3	females	-0.00855862	0.243085791105084	0.000362697751358859	0.00733081	0.0337675	5.6345374183441e-06	0.00564372592493863	0.00742798	0.00352104	0.634814814483382	6.1547281851557e-05	0.00741274	0.0141484	0.0608416798411403	0.00100337935313698	0.00754505	0.0549067	7.01335438844538e-14	0.0150331540219682	0.00730605	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	ftnd_dep	FTND-based nicotine dependence	S3	males	-0.0265462	0.00141627265320051	0.00348933043609697	0.00831147	0.0352809	2.39993248909103e-05	0.00616094608827625	0.00834097	-0.00513844	0.537135810331495	0.000131077919523809	0.00832524	0.0376238	1.0498266676439e-05	0.00709538254508696	0.00852523	0.0514355	7.72487518090084e-10	0.0131924468697934	0.00833913	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	ftnd_dep	FTND-based nicotine dependence	S4	allSexes	-0.0266897	2.34254923482917e-06	0.00359555345801689	0.00564845	0.0401579	1.47774077054661e-12	0.00811305324795918	0.00566487	0.0068789	0.2286788659076	0.00023504228303078	0.00571399	0.0274485	4.65314237150603e-06	0.00393744911567373	0.00598882	0.0603643	1.76569351709566e-26	0.0184128985619051	0.00564648	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	ftnd_dep	FTND-based nicotine dependence	S4	females	-0.0214153	0.0032645505534925	0.00231487044986352	0.00727547	0.0422182	7.80937066660782e-09	0.00896688839497084	0.00729748	0.00829158	0.259836532482414	0.000341493620831699	0.00735759	0.0209987	0.00597237929448031	0.00230442479771709	0.00763364	0.0592181	1.02058622793152e-15	0.0177202873899819	0.00734872	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	ftnd_dep	FTND-based nicotine dependence	S4	males	-0.0335948	5.97170851141799e-05	0.00569668867192383	0.0083591	0.0393921	2.27552928938021e-06	0.00780657625029757	0.00831873	0.00282233	0.735335148149865	3.95661314041099e-05	0.00834849	0.0353303	4.50443335923597e-05	0.00652337541171975	0.00864832	0.0607536	1.34908495107327e-13	0.0186511604389825	0.00817513	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	ftnd_dep	FTND-based nicotine dependence	S5	allSexes	-0.0332035	8.88088519018668e-09	0.00552226578210235	0.00576697	0.0439201	1.23933039887495e-14	0.00975112252534313	0.00568332	0.00909967	0.110014869455372	0.000413061071247279	0.00569327	0.0293507	2.13424459409011e-06	0.00463976728645364	0.0061868	0.0613957	3.97412563571111e-27	0.0190362139944292	0.00566893	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	ftnd_dep	FTND-based nicotine dependence	S5	females	-0.0287161	0.000114897700002511	0.00413047966514889	0.00743803	0.045904	4.6645075014226e-10	0.0106519479286992	0.00734933	0.00742598	0.313949046418148	0.000275087294286176	0.00737362	0.02946	0.000171667795070294	0.00467438798147866	0.00783283	0.0559598	3.34874185137968e-14	0.0158145549621523	0.00735079	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	ftnd_dep	FTND-based nicotine dependence	S5	males	-0.0377307	9.25803906928084e-06	0.00713081713533973	0.00849692	0.0454456	4.59786824796907e-08	0.0104402682186707	0.00829518	0.00956478	0.24924587585158	0.000456365653661016	0.00830003	0.0275283	0.00180379751166327	0.00408148360873293	0.00881408	0.0658059	2.44401065876955e-15	0.0218692723916741	0.00827392	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	ftnd_dep	FTND-based nicotine dependence	S6	allSexes	-0.036231	3.70333024170039e-10	0.00659791706976002	0.00577416	0.0459657	8.12508122413099e-16	0.0107186425718259	0.00569555	0.0107104	0.0610361994887574	0.000564125465761581	0.00571672	0.0302691	1.40320676197327e-06	0.00494169192497639	0.00626877	0.0621391	1.13002268422388e-27	0.0194137547003741	0.00567656	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	ftnd_dep	FTND-based nicotine dependence	S6	females	-0.0341739	3.79251623474059e-06	0.00586996212458835	0.00738239	0.0506848	5.44956559594898e-12	0.0130324931920528	0.00732974	0.00955734	0.196445463725196	0.000449198602175251	0.00739751	0.031859	5.92966652828105e-05	0.00547445550967467	0.00792507	0.0542675	2.41605763915334e-13	0.0148067331701329	0.00738399	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	ftnd_dep	FTND-based nicotine dependence	S6	males	-0.0394638	4.19459127297853e-06	0.00782787736979374	0.0085624	0.0428235	2.99530426306977e-07	0.00930328556344183	0.00834122	0.0101468	0.224514510252458	0.000506317017243471	0.00835244	0.0283393	0.00144752981878273	0.00433166526094676	0.00889049	0.0688467	1.19698909963411e-16	0.0238311980957979	0.00826916	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	ftnd_dep	FTND-based nicotine dependence	S7	allSexes	-0.0378331	7.80960976230058e-11	0.00724246531910795	0.00580809	0.0399258	3.96597318559821e-12	0.00814865784647017	0.00574467	0.0115409	0.0444211076441638	0.000648774394115825	0.00574048	0.0250655	7.95931134357467e-05	0.00343051977117281	0.00634914	0.0619426	1.13766169377089e-27	0.0195386540188414	0.00565893	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	ftnd_dep	FTND-based nicotine dependence	S7	females	-0.0357642	1.64078073002756e-06	0.00647201622434056	0.0074498	0.0424272	1.18433541702368e-08	0.00920168943394128	0.00742474	0.0100749	0.174337922141419	0.00049441977566348	0.0074154	0.0261572	0.00107712608414592	0.00373585221892645	0.00799418	0.0569272	1.17309667343195e-14	0.016502716082472	0.00734624	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	ftnd_dep	FTND-based nicotine dependence	S7	males	-0.0407908	2.1230515331054e-06	0.00841912608116974	0.00858846	0.0398326	1.97415232546423e-06	0.00811065893338489	0.00836069	0.0113811	0.177608322856489	0.000630932390295042	0.00844024	0.024098	0.0073203184173599	0.003170802429471	0.00898001	0.065413	2.83129734273084e-15	0.0217893320008803	0.00824377	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	ftnd_dep	FTND-based nicotine dependence	S8	allSexes	-0.0365332	3.34326832439892e-10	0.0067831146069333	0.00580753	0.0411442	8.75146482918253e-13	0.00864665538443818	0.00574512	0.0113844	0.046767164926339	0.000633108079084323	0.00572443	0.0247405	9.81787097576683e-05	0.00335198352104401	0.00634827	0.0618078	1.42666919442802e-27	0.0194643955570028	0.0056574	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	ftnd_dep	FTND-based nicotine dependence	S8	females	-0.0338654	5.74433686758957e-06	0.0058286254110886	0.00745622	0.0424496	1.09621639653543e-08	0.00920403179150717	0.00741148	0.00999604	0.176778106232587	0.000488105310775196	0.00739906	0.0256441	0.00135100359693021	0.00360130458266148	0.00799567	0.0563331	2.14206751385725e-14	0.0161689438499445	0.00734351	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	ftnd_dep	FTND-based nicotine dependence	S8	males	-0.0404919	2.42553119387449e-06	0.0083327823318322	0.00857461	0.0420349	5.49778015752516e-07	0.00902507755711283	0.00837744	0.0110641	0.188820464484871	0.000597984252204607	0.008418	0.0240921	0.00725033268224659	0.00317858803620231	0.00896706	0.0659446	1.67844734301902e-15	0.022157095388941	0.00824238	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	dsmiv_conductdx	DSM-IV conduct disorder	S1	allSexes	-0.00316166	0.143252279070165	0.000329812133476446	0.00215968	0.00194923	0.37016873224427	0.000124159661728866	0.00217496	-0.002745	0.206673067803849	0.000251082370029232	0.0021736	-0.000542753	0.802208066015851	9.64565818040882e-06	0.00216668	0.00473156	0.0289825790368711	0.000747891841315745	0.0021663	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	dsmiv_conductdx	DSM-IV conduct disorder	S1	females	-0.000179148	0.935717783286113	1.05891287196975e-06	0.00222107	-0.00144376	0.513799950058381	6.81152504239398e-05	0.00221099	0.00133233	0.551809041409523	5.91500526884455e-05	0.00223882	-0.00173509	0.432791888029768	9.85760509152958e-05	0.0022117	0.00631697	0.00450864746369365	0.00133305393439469	0.00222283	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	dsmiv_conductdx	DSM-IV conduct disorder	S1	males	-0.00686393	0.0764325233727195	0.00155446873326663	0.00387281	0.0057886	0.143130120662207	0.00109496800062617	0.00395237	-0.0075846	0.0513623810975854	0.00191688864713878	0.00389121	0.000748087	0.849138585788954	1.83244782448582e-05	0.00393248	0.00256655	0.509670610093687	0.000220054143714579	0.00389211	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	dsmiv_conductdx	DSM-IV conduct disorder	S2	allSexes	-0.00235808	0.280243264094141	0.000178277550387541	0.0021837	0.00245616	0.257917639036395	0.000197607002531472	0.00217087	-0.00116873	0.587317452589724	4.57474687107259e-05	0.00215334	-0.00114113	0.599574218541021	4.24690147847197e-05	0.00217343	0.00601351	0.00524862924365777	0.00120723758536662	0.00215366	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	dsmiv_conductdx	DSM-IV conduct disorder	S2	females	-0.00415194	0.0641414563987793	0.000552690151792908	0.0022422	-0.000248737	0.9108537674856	2.02660824797338e-06	0.00222148	0.00221803	0.3180446151403	0.000164768245227876	0.00222111	-0.00292549	0.188673938624953	0.000279125282742134	0.00222514	0.00524221	0.0177049391747295	0.000917414293242496	0.00220934	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	dsmiv_conductdx	DSM-IV conduct disorder	S2	males	-0.00070759	0.856483242168294	1.60525104614505e-05	0.00391221	0.00548487	0.161665492042021	0.000985420740809046	0.00391829	-0.00495301	0.197680180772047	0.000821631525121031	0.00384415	0.000780998	0.842549902341294	1.98930687521373e-05	0.00393155	0.00701123	0.0700338760565182	0.00164106242381506	0.00386871	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	dsmiv_conductdx	DSM-IV conduct disorder	S3	allSexes	-0.00443719	0.0410725566175554	0.000644126828503501	0.00217172	0.00427029	0.0489897094221709	0.000596349417677719	0.00216874	-0.00317905	0.144313720494274	0.000331497028527842	0.00217732	-0.00159031	0.471471616660857	8.37591079434529e-05	0.00220838	0.00617361	0.00414825430285387	0.00125572854319574	0.00215289	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	dsmiv_conductdx	DSM-IV conduct disorder	S3	females	-0.000508709	0.819738520201438	8.4663102555144e-06	0.00223219	-0.000402629	0.857511265607014	5.30146825873214e-06	0.00224237	-0.000774465	0.729075725564206	1.96738118692956e-05	0.00223588	-0.000789495	0.726361276335307	2.06427347194708e-05	0.00225573	0.00477112	0.0309293968661348	0.000749994475178321	0.00221011	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	dsmiv_conductdx	DSM-IV conduct disorder	S3	males	-0.00830036	0.0336821470925602	0.00225397551962819	0.00390649	0.00966897	0.0127503810644991	0.00305735934395548	0.00387992	-0.00586571	0.133397742395888	0.00112856375456061	0.00390731	-0.00248167	0.533266894702094	0.00020396541111141	0.00398282	0.00775098	0.0453804333369221	0.00197938656036408	0.00387184	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	dsmiv_conductdx	DSM-IV conduct disorder	S4	allSexes	-0.00815127	0.000170683877805189	0.00221588330790735	0.00216739	0.00360373	0.0943066892529686	0.000431682846283595	0.00215363	-0.00141924	0.511311155760261	6.61055089363941e-05	0.00216074	0.00120459	0.588912889207503	5.0104206855692e-05	0.00222892	0.00806322	0.000179552113602003	0.00217068499663674	0.00215125	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	dsmiv_conductdx	DSM-IV conduct disorder	S4	females	-0.00436453	0.0497652800121686	0.00063528893969653	0.00222386	-5.84094e-05	0.978921586896414	1.13403325779999e-07	0.00221058	-3.84692e-05	0.98606943221406	4.85682300739379e-08	0.0022031	0.0011058	0.625570892873915	4.22229775016074e-05	0.00226594	0.00441031	0.0471555914026583	0.000649408576248263	0.00222122	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	dsmiv_conductdx	DSM-IV conduct disorder	S4	males	-0.0126016	0.00129056262923249	0.00529599673424966	0.00391245	0.00873067	0.024786137855316	0.00253370149406803	0.00388761	-0.00273865	0.482565724369944	0.000246149542655198	0.00389975	0.000989842	0.805818064834373	3.38319818764335e-05	0.00402629	0.0124605	0.00118883297514045	0.00518382968949018	0.00384058	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	dsmiv_conductdx	DSM-IV conduct disorder	S5	allSexes	-0.00784844	0.000373580325971136	0.00203861033712278	0.00220475	0.00409165	0.0589979361724737	0.000559168746807608	0.0021666	-0.00101468	0.638031068179531	3.39343194886197e-05	0.00215672	0.00315943	0.159941499639668	0.000355217791317329	0.00224804	0.00919073	2.0331849945846e-05	0.00281852989757903	0.00215538	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	dsmiv_conductdx	DSM-IV conduct disorder	S5	females	-0.00557247	0.0137718157013533	0.00102769209320667	0.00226129	-6.06223e-05	0.97824021580215	1.22746962660667e-07	0.00222247	-0.000986584	0.655546251132503	3.20810873580783e-05	0.00221155	0.00309526	0.175289927311483	0.000340934935130598	0.00228323	0.00522934	0.0181493069996323	0.000912465366754745	0.00221248	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	dsmiv_conductdx	DSM-IV conduct disorder	S5	males	-0.0104631	0.00852604000255767	0.00362316647467615	0.00397518	0.00992245	0.0110651491476356	0.00328839344562244	0.00390325	-0.000569098	0.883115256031447	1.06746848611759e-05	0.00387055	0.00274541	0.498736107276114	0.000268220307958666	0.00405792	0.0138895	0.00035654069129067	0.00643718298249313	0.00388613	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	dsmiv_conductdx	DSM-IV conduct disorder	S6	allSexes	-0.00793335	0.000317944743130941	0.00209014975044445	0.00220249	0.00444133	0.0406681340111464	0.000661174479265971	0.00216939	-0.00131757	0.544167772164451	5.64065687236337e-05	0.00217223	0.0031433	0.166330908979615	0.000352100205528763	0.00227079	0.00847691	8.8341250639079e-05	0.00238711162312229	0.00216092	0.000714285714285714
