target_pheno_group	phenotype	var.label	name_fixEffect_pThre	name_fix_eff2	ai_fix_eff_esti	ai_pvalue2sided	ai_R2	ai_SE	cpd_fix_eff_esti	cpd_pvalue2sided	cpd_R2	cpd_SE	dpw_fix_eff_esti	dpw_pvalue2sided	dpw_R2	dpw_SE	sc_fix_eff_esti	sc_pvalue2sided	sc_R2	sc_SE	si_fix_eff_esti	si_pvalue2sided	si_R2	si_SE	signi.thres.T4
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S4	sexPRS	0.00906973	0.395859454582948	0.00104522914274544	0.0106817	-0.0127738	0.227230673282075	0.00207837401562013	0.0105776	-0.0132437	0.212358869835863	0.00219709289244553	0.0106186	-0.00366617	0.726480086016535	0.000176007247309602	0.01048	0.00147038	0.889346263379436	2.72169367312875e-05	0.0105679	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S5	PRS	-0.0280331	0.107885131844361	0.0037601811402406	0.0174338	0.0408535	0.0177176441659479	0.0080664464787912	0.0172231	0.0195036	0.258400508322912	0.00181274760863823	0.0172557	-0.00380345	0.822156177558853	7.44174282800571e-05	0.0169207	0.00508957	0.767985757120262	0.000124986267968358	0.0172515	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S5	sexPRS	0.0135969	0.20412522682298	0.00233587056658463	0.0107062	-0.0158541	0.133563120601226	0.00321308802662499	0.0105668	-0.00992803	0.349778505250756	0.00123566089648161	0.0106173	0.00443809	0.666256282482247	0.000265088849920444	0.0102898	0.00555937	0.600003179457407	0.000391569384199484	0.010601	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S6	PRS	-0.0267115	0.126165307775571	0.00342659431515034	0.0174633	0.0333851	0.0527234456101684	0.0054049695461933	0.017231	0.020251	0.244699724063865	0.00192662956510339	0.0174065	-0.00266294	0.875073967331696	3.65398071165919e-05	0.0169374	-0.00274569	0.87357544304008	3.62205930834663e-05	0.017255	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S6	sexPRS	0.0133973	0.209215191764847	0.00229868768321453	0.010668	-0.0127919	0.225755916900812	0.00209995514089707	0.010559	-0.00829006	0.439128549037609	0.000847129239627443	0.0107147	0.00494473	0.630889929035473	0.000330259844084837	0.0102909	0.0103765	0.328557779487159	0.00135673686126437	0.0106198	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S7	PRS	-0.0228853	0.189411033301961	0.00253162778586131	0.0174371	0.0309226	0.0718711077020454	0.00467073783858443	0.0171773	0.0192871	0.273270615796504	0.00173076874624249	0.0176034	-0.00499007	0.767372115018552	0.000129892435222708	0.0168683	-0.00417578	0.807753750792241	8.48371669182913e-05	0.0171607	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S7	sexPRS	0.00978584	0.357491678843767	0.00123624197087032	0.0106343	-0.0119015	0.258753757739903	0.00182517427809254	0.0105376	-0.00612104	0.571519786968723	0.000459857552828797	0.0108176	0.00627342	0.539556499391406	0.000539319568014162	0.0102254	0.0130094	0.217493750948656	0.0021589347065924	0.0105482	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S8	PRS	-0.0166214	0.339867849393608	0.00134125133680301	0.0174139	0.0338611	0.0493618113023178	0.00559671066420809	0.0172252	0.0206725	0.239694127189114	0.00199388670866197	0.0175809	-0.0065792	0.69574882494968	0.000226441466685967	0.0168231	-0.00296261	0.863044221630671	4.27232376526687e-05	0.0171739	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S8	sexPRS	0.0069271	0.5141137787415	0.000621818137123256	0.0106166	-0.0138379	0.189642974458262	0.00247302662265515	0.0105491	-0.00661444	0.540493267948891	0.000538604212594221	0.0108062	0.00688102	0.500109446905035	0.000650246870552481	0.0102039	0.0121816	0.248472568260172	0.00189434533454071	0.0105545	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S1	PRS	-0.00671727	0.394805144244226	0.00105882047041011	0.00789351	0.00783297	0.328810639791591	0.00142691535253817	0.00802083	-0.00569469	0.468380712071324	0.000768332248270342	0.00785307	-0.00382149	0.633423231577287	0.000340374215404927	0.00801261	-0.0133323	0.0911820714931368	0.00422169671212813	0.00789164	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S1	sexPRS	0.00582045	0.232319027522118	0.00208775865650438	0.00487268	-0.00436057	0.375610547011677	0.00117090320246884	0.00492126	0.00576659	0.23559419071301	0.00205108817801938	0.00486152	0.00286402	0.560344459624771	0.000508575556330074	0.00491798	0.0105809	0.0299187391788696	0.00700221719078138	0.00487241	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S2	PRS	0.0133389	0.0956071521783289	0.00405965492257221	0.00800293	0.00385768	0.628714761372096	0.000346790819267255	0.00797771	-0.00296099	0.703876625566659	0.00020877490225477	0.00778987	-0.000558791	0.944601758041781	7.24699140995726e-06	0.00804135	-0.00488331	0.534677273350064	0.000566133743261867	0.00786474	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S2	sexPRS	-0.00797555	0.107282877895318	0.00378792044932285	0.00495152	-0.00185638	0.705598975608175	0.000210842533067741	0.00491381	0.00257264	0.594145785066233	0.000411471617196738	0.00482797	0.00109219	0.824968856521219	7.3504195403548e-05	0.00493831	0.00655007	0.176956287839504	0.00268715244887209	0.00485076	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S3	PRS	-0.000179367	0.982130893907516	7.48581423896211e-07	0.00800808	0.00220037	0.781698475742229	0.000112686132520026	0.00794023	0.00233218	0.769819214782184	0.000126881972375204	0.00796993	0.00871349	0.275199323519716	0.00178779359329159	0.00798487	-0.00838528	0.288278955760952	0.00164792106013078	0.00789587	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S3	sexPRS	-0.00087338	0.859536171403815	4.67803961062854e-05	0.00493516	0.0010762	0.826454838650718	7.0696597473982e-05	0.00490836	-3.89007e-05	0.993691539571973	9.24042133753063e-08	0.00491988	-0.00397932	0.417388348924804	0.00098311988604326	0.00490664	0.00878513	0.0717732961656424	0.00474568160140334	0.00487841	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S4	PRS	-0.0069721	0.381049149344326	0.00115271263899282	0.00795885	0.00861468	0.273311245443539	0.00175637888511584	0.00786332	0.0051511	0.516779927026518	0.000619287765874296	0.00794495	0.00910799	0.244518968477893	0.002036773508036	0.00782567	-0.00192654	0.805868190316609	8.8133798956126e-05	0.00783883	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S4	sexPRS	0.00381832	0.436061808809106	0.000911331569950464	0.00490217	-0.00222676	0.645672406058777	0.000310698588497183	0.00484287	-0.00402085	0.411281434578843	0.000996264078567203	0.0048934	-0.00277662	0.563149662205241	0.00049664632364529	0.00480221	0.00472297	0.330866904061954	0.00138139990469236	0.00485685	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S5	PRS	-0.000144305	0.985549136102078	4.9016043227955e-07	0.00796689	0.00194396	0.804926588349039	8.98477786763231e-05	0.00787075	0.00358674	0.650463955821947	0.00030158972972166	0.00791536	0.00383418	0.617505385599023	0.000372025926912119	0.00767741	-0.00142917	0.856277659079736	4.84815925041643e-05	0.00789069	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S5	sexPRS	-0.00113094	0.817801218177804	7.94981595863049e-05	0.00490897	0.00251787	0.603325814585261	0.000398671345370673	0.00484535	-0.0011171	0.819105126093381	7.69602062585265e-05	0.00488447	0.00166776	0.72320746397279	0.000184151531646968	0.00470867	0.00422427	0.385406574351885	0.00111216669451195	0.0048665	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S6	PRS	-0.00410328	0.607517641696997	0.000397774941935138	0.00798859	0.00152807	0.846240152916825	5.57036130207444e-05	0.0078797	0.00216771	0.786101342741731	0.00010859669618877	0.00798753	0.00131314	0.864344351257749	4.37093680152382e-05	0.0076858	-0.0017575	0.823684276047392	7.30049315964146e-05	0.00788764	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S6	sexPRS	0.000977443	0.841753807070121	6.01917906100706e-05	0.00489559	0.00205938	0.670859586833965	0.000267745305706531	0.00484576	-0.000341903	0.944749223084235	7.08841482573048e-06	0.00493335	0.00321014	0.495605099936728	0.000684742888500465	0.00471071	0.00472121	0.33245069540842	0.00138168632126538	0.00487097	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S7	PRS	-0.00696982	0.381667678979071	0.00115515094079351	0.00796659	-0.00246244	0.753621147443627	0.00014570477298143	0.00784516	-0.00138732	0.863524719933302	4.4052184751304e-05	0.00807073	-0.000694923	0.927593300418857	1.23923289371014e-05	0.0076469	-0.00471961	0.547306315353212	0.000533128795416461	0.0078421	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S7	sexPRS	0.00159336	0.743776285886906	0.000161229334357917	0.00487461	0.00438425	0.364252249581224	0.00121842986875735	0.00483193	0.00178013	0.720327382238583	0.00019133098398798	0.00497194	0.00404923	0.387095885902038	0.00110532837500667	0.00468147	0.00725122	0.133936579496479	0.00329956064383678	0.00483761	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S8	PRS	-0.00792727	0.319030191518509	0.00150082910803748	0.00795494	-0.00300817	0.702169351889335	0.000217292361688277	0.00786637	-0.000227317	0.977498459939497	1.18600709344657e-06	0.00805911	-0.00177199	0.816277681874362	8.08055690406952e-05	0.00762659	-0.00479068	0.541521462786405	0.00054956427209517	0.00784659	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	panic4	DSM4 panic disorder	S8	sexPRS	0.00240601	0.6210190443414	0.000369032236107455	0.00486625	0.00464162	0.337399969156637	0.00136878916641113	0.00483815	0.00093475	0.850695442389939	5.29155736494306e-05	0.00496579	0.0047854	0.305756587110759	0.00154709897596323	0.00467215	0.00726084	0.133585144548044	0.00331080188995283	0.00483965	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S1	PRS	-0.0154996	0.295010020294296	0.0016030028273916	0.0148	0.00666275	0.6579564355462	0.000293568131594592	0.0150484	-0.00690791	0.63896953802923	0.00032148359538759	0.014724	-0.00957692	0.523702817193308	0.000607854318019182	0.0150184	-0.0141336	0.3396983953605	0.00134908419994178	0.0148023	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S1	sexPRS	0.00965646	0.289301387884218	0.00163402857807069	0.00911216	-0.00326285	0.72292866337145	0.000186416897118317	0.0092025	0.00345297	0.703947188028339	0.000209116538461045	0.00908646	0.00417396	0.650022778381409	0.000307154260880247	0.00919882	0.0165636	0.0690427202465798	0.0048792875635409	0.00910883	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S2	PRS	0.0105562	0.481203878696494	0.000722971028654623	0.014986	0.00215543	0.885497927881354	3.07850333112138e-05	0.0149674	-0.00791301	0.587795613541641	0.000423979077377169	0.0145981	-0.0120129	0.42557097791663	0.000952382164261656	0.0150757	-0.0181734	0.217563723802877	0.00222956126730988	0.0147375	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S2	sexPRS	-0.00386316	0.67626152529256	0.000252709486676379	0.00925115	-0.000566791	0.950824246965928	5.588907775401e-06	0.00919013	0.00439199	0.62636379444427	0.00034100529422348	0.00902083	0.00457789	0.620250185416846	0.000367200303075651	0.00923861	0.0166683	0.065905080359016	0.0049481132227507	0.00906207	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S3	PRS	0.0131509	0.381038798676933	0.00114425151587776	0.0150118	-0.0054299	0.715740933996439	0.000195127866080273	0.0149103	0.00482146	0.746884390279092	0.000154201824625055	0.0149381	-0.0186787	0.21269710110872	0.00233605457662572	0.0149874	-0.0181816	0.219391649196661	0.00220303832476003	0.0148028	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S3	sexPRS	-0.00806049	0.382846035264528	0.00113301819808879	0.00923608	0.00544048	0.553907952992939	0.000513740213381494	0.0091909	-0.00197004	0.830354844541378	6.7388163167663e-05	0.00919487	0.014935	0.103734781299446	0.00393781939844157	0.00917825	0.0195446	0.0320539199828921	0.00667901430998225	0.0091153	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S4	PRS	0.0235378	0.114796046093166	0.00373578750612477	0.0149239	0.00809135	0.583769055512484	0.000440593891141727	0.0147676	0.00799449	0.591211446253674	0.000424160921858283	0.0148844	-0.0160474	0.275701101309781	0.00179789196723458	0.0147209	-0.0193407	0.188144301810732	0.00252573274733502	0.0146942	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S4	sexPRS	-0.0159478	0.0821256871291645	0.00452053587757217	0.00917212	-0.00110397	0.903110234571154	2.17151878050802e-05	0.00906844	-0.00587973	0.519877697589923	0.000605773238880868	0.00913618	0.0116452	0.195104193460058	0.00248407567430277	0.00898725	0.0192861	0.0336667997133281	0.00654989691537587	0.00907818	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S5	PRS	0.00872839	0.559457353741274	0.000509918028244938	0.0149542	0.0118708	0.421798207388823	0.000952684853053833	0.0147766	0.00164194	0.911804977272667	1.79716482783739e-05	0.0148235	-0.0198761	0.169435232109087	0.00284280550179618	0.0144642	-0.0222213	0.133571601209606	0.00333276435955699	0.0148109	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S5	sexPRS	-0.00746163	0.416878770055247	0.000984015531780415	0.00919039	-0.000817518	0.928186635399407	1.19508735459249e-05	0.00907046	-0.000613167	0.946416906387456	6.59320007759975e-06	0.00912324	0.0145034	0.0998976960800254	0.00396008462758282	0.00881365	0.020623	0.0235845740960213	0.00753749122676582	0.00910785	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S6	PRS	0.00803928	0.591815550828208	0.000434176199485619	0.0149922	0.00968324	0.512609191124611	0.000636055257576944	0.0147878	-0.00198383	0.894449530285511	2.586305042001e-05	0.0149519	-0.0226743	0.117495810561209	0.00370575609163438	0.0144832	-0.0227081	0.125384702391479	0.00346561022076627	0.0148154	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S6	sexPRS	-0.00588252	0.520954811634703	0.000619923064932534	0.00916415	-0.000299229	0.97367737074252	1.60735880965465e-06	0.00906819	0.0029071	0.752246754440002	0.000145720225001948	0.00920871	0.015221	0.084351632646662	0.00437746361240877	0.00881756	0.0199589	0.0287063952070956	0.00702154388434132	0.00912226	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S7	PRS	0.00685694	0.646770868087495	0.000317916375688843	0.0149626	0.00693375	0.637795710182729	0.000328500027684672	0.0147275	-0.00371419	0.805952049986423	8.97840059887949e-05	0.0151192	-0.0195464	0.175268817000893	0.00278785199432473	0.014419	-0.0157015	0.286454003975961	0.00167787186106463	0.0147292	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S7	sexPRS	-0.00790998	0.386421402337971	0.00112985730986355	0.00913205	0.00132049	0.883917666709849	3.14294468404671e-05	0.00904384	0.00116655	0.900081828517985	2.33638909819212e-05	0.0092906	0.0141783	0.105760608623271	0.00385346429068918	0.00876422	0.0174878	0.0535740391788159	0.00545708722705011	0.00905831	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S8	PRS	0.00923134	0.536672732078088	0.000578722044369178	0.0149403	0.007479	0.612508129533398	0.000381929640143214	0.0147655	-0.00430629	0.775506433373943	0.000121028204420518	0.0150997	-0.0188409	0.190272462925608	0.00259763805060597	0.0143835	-0.0154935	0.293180007563312	0.00163448081536267	0.0147382	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	sp_dsm4	DSM4 social phobia	S8	sexPRS	-0.00883811	0.332329724061434	0.00141593997305772	0.00911618	0.00121592	0.893161471565936	2.67093910315162e-05	0.00905311	0.00171057	0.853784954724335	5.03884328943198e-05	0.00928155	0.0132943	0.128608513101681	0.00339522958481601	0.00874748	0.017855	0.048851344647105	0.00569292888415128	0.00906244	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S1	PRS	-0.00371441	0.39567159969287	0.00134591172758881	0.00437277	0.00497851	0.262714926297191	0.0023963167894384	0.00444467	0.00487134	0.25376207860204	0.00233725420976126	0.00426796	0.00182516	0.681547516390329	0.000322770073827896	0.00444756	-0.00286831	0.512515414644188	0.00081232389430615	0.00437932	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S1	sexPRS	0.00293436	0.279163900886579	0.00220594222588966	0.00271122	-0.00229068	0.403932664166392	0.00134327055632884	0.00274438	-0.002533	0.342334237262823	0.00164519257478782	0.00266732	-0.00251092	0.359034015455316	0.00162505970124198	0.00273735	0.00177141	0.513530171973865	0.000815884570991157	0.0027111	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S2	PRS	-0.000742569	0.867011476767831	5.23025537292089e-05	0.00443422	0.00127859	0.772403934425828	0.000158371845806956	0.00442043	0.00746235	0.0817436338470347	0.00551259155500152	0.00428633	-0.000515094	0.908052098329035	2.55995364997443e-05	0.00445965	0.00050936	0.907207380465952	2.560591524647e-05	0.00436968	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S2	sexPRS	-0.000251426	0.927118483830536	1.56494873960193e-05	0.00274858	-8.27336e-05	0.975920878396643	1.74095877269292e-06	0.00274092	-0.0043054	0.106478512685567	0.00479081101546	0.00266674	-0.00131081	0.633644781579688	0.000440144629264497	0.00275017	-0.000243021	0.928064985754305	1.53775875790472e-05	0.00269175	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S3	PRS	-0.000616893	0.889690426025386	3.68106783110732e-05	0.00444761	-0.00233863	0.597668447897899	0.000529178578511217	0.00443102	0.0147627	0.000790907355789123	0.021135258074057	0.00439659	-0.00269584	0.539010641705834	0.000711412524972243	0.00438814	0.00342803	0.433241222587175	0.00114496094354906	0.00437409	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S3	sexPRS	0.000397091	0.884858004172784	4.02010759114173e-05	0.00274196	0.00145695	0.59626320327857	0.00053864422903088	0.00274994	-0.00872143	0.00132092172729522	0.0193086770695664	0.00271443	0.000557413	0.837036467921644	8.01942290288388e-05	0.0027099	-0.0010906	0.686457146382701	0.000304041857821176	0.00270159	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S4	PRS	8.63732e-05	0.98441951316448	7.35448113808826e-07	0.00442274	0.000734841	0.867124496425353	5.31284132760675e-05	0.00439184	0.00921767	0.0362233345889377	0.00824394392570085	0.00440004	-0.00114912	0.788843569016652	0.000134780974762951	0.00429056	0.00644205	0.138956902170116	0.00409670593232865	0.00435305	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S4	sexPRS	-0.000637758	0.814878561302595	0.000105692404819252	0.00272374	0.000909797	0.736756920018142	0.000215616323819526	0.00270638	-0.00645824	0.0171505877800921	0.0106848213962841	0.00270881	-0.000159108	0.952164041993858	6.77951368847664e-06	0.00265215	-0.00284953	0.289496850060398	0.00209043030968576	0.00268995	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S5	PRS	0.000238909	0.956880087149762	5.58522523687707e-06	0.00441839	-0.000213212	0.961185417773049	4.49320426441737e-06	0.00438093	0.00941632	0.0303661261946931	0.00864130536483761	0.00434769	0.000442732	0.916298899342777	2.06210235262755e-05	0.00421242	0.009155	0.0365607160590856	0.00827038963268282	0.00437802	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S5	sexPRS	-0.000411034	0.880186819116005	4.3654962414138e-05	0.00272679	0.00128605	0.634372815408621	0.000432378709832649	0.00270402	-0.00591544	0.0282996191266126	0.00897132118920284	0.0026966	-0.000475002	0.85516212936129	6.21010986931399e-05	0.00260212	-0.00482539	0.07388422318018	0.00603297555930647	0.00269928	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S6	PRS	-0.00196087	0.657390984436787	0.000377635572542717	0.00442094	0.000686994	0.875197562522101	4.68061513966057e-05	0.00437389	0.00932133	0.0341568192079644	0.00834776465050812	0.0043995	0.00120991	0.773509459872585	0.000154261935785415	0.00420398	0.0102255	0.0194593849924609	0.0102737931107518	0.00437497	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S6	sexPRS	0.0010191	0.707343608060335	0.000272012062545859	0.00271438	0.000515493	0.848674950949704	6.97420336527917e-05	0.00270149	-0.00546524	0.045193200575322	0.00752942752880875	0.00272813	-0.000763704	0.768285679934246	0.000161112743640819	0.00259206	-0.005722	0.0345413801322079	0.00843720705432104	0.00270646	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S7	PRS	-0.00184846	0.674958279256075	0.000337765979461566	0.00440766	0.000806823	0.852601922641684	6.50278182174422e-05	0.00434224	0.0143185	0.00135283214159273	0.0195078489385087	0.004466	-0.000203191	0.961178397812186	4.40441948321212e-06	0.00417427	0.00981317	0.0238610361351827	0.00958161549166407	0.00434218	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S7	sexPRS	-5.84189e-05	0.982765758245264	9.0099663566351e-07	0.00270426	0.000165583	0.950909512653954	7.22506215968066e-06	0.00268946	-0.00868826	0.00169225826890971	0.0189473144604174	0.00276607	-0.000185938	0.942311361668365	9.68908836355603e-06	0.00256933	-0.00557757	0.0374197316650827	0.00811566644507612	0.00267941	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S8	PRS	-0.00136744	0.756331737155565	0.00018565244850408	0.0044066	0.000460408	0.915791941739122	2.11604846263292e-05	0.00435413	0.0145829	0.00107603821856885	0.020291372754871	0.00445752	-6.373e-05	0.987773038253137	4.34517002899636e-07	0.00415843	0.0108614	0.0124967193779306	0.0117434569662859	0.00434701	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	mania_scrn	Mania screen	S8	sexPRS	-0.000259089	0.923649061586078	1.77896570975693e-05	0.00270328	0.000332896	0.901579508564096	2.92694610748428e-05	0.00269177	-0.00879601	0.00145250438750982	0.019478888361675	0.00276121	-0.000317276	0.901453470517637	2.8271980336469e-05	0.00256217	-0.00625378	0.0197067570813397	0.0102104489478171	0.0026811	0.000714285714285714
