target.phenotype	p.value.threshold	Freq_ai_allSexes	Freq_cpd_allSexes	Freq_dpw_allSexes	Freq_sc_allSexes	Freq_si_allSexes	Freq_ai_females	Freq_cpd_females	Freq_dpw_females	Freq_sc_females	Freq_si_females	Freq_ai_males	Freq_cpd_males	Freq_dpw_males	Freq_sc_males	Freq_si_males
everDrug1	S1	-0.0299202007648138	-0.0376309336968683	0.0169255317430648	-0.0178281376336296	0.041602900902742	-0.0379528769356914	-0.0457276063096141	0.0447842763444239	-0.0335516028407747	0.0367110522328109	-0.0302634392149149	-0.0241150505537829	-0.0139693682687182	-0.00210027503921763	0.0576220528522357
everDrug2	S1	-0.00977774034700798	-0.0132907246984385	0.0296149099350506	-0.00542131320236377	0.0423389972250833	-0.0131188849760188	-0.0180540940503204	0.0546011953659252	-0.0335410648396861	0.030455915615742	-0.0111314479828733	-0.00444216734460884	-0.00236857752525133	0.0286962305891265	0.0610060509101917
everDrug3	S1	0.00536853708437543	-0.0271787753748415	-0.00890493039963951	0.0292087076441083	0.0341891025662783	0.00983985645303036	-0.0123877228982089	0.00259114383141229	0.00604239639513013	0.0211835461881778	-0.00207904390432672	-0.0365267670604219	-0.0209864408514033	0.0516470901541824	0.0529351088680426
everDrug4	S1	0.0203533602485749	0.000595925418973015	0.0252599977091353	0.00572069852197507	0.0709995931892979	0.0430887423174034	0.0210709599674254	0.0221038505529731	0.000261091711805875	0.0963514360468871	-0.0100986952023447	-0.023308146478769	0.0283074009465235	0.0137304182940688	0.0416971848789056
everDrug5	S1	-0.00892475812254683	-0.00585595481080277	0.0462797497065914	0.0159265828168877	0.00114586988454102	0.010685054351348	-0.00688125044318094	0.0135840983545936	0.0161231535470862	-0.0201722573768838	-0.0389246199929615	0.00164667184015206	0.0809350493264457	0.0158486542308046	0.0311784890304664
everDrug6	S1	0.0217784521028903	-0.00495096511758743	0.0237599411649654	-0.00784592764184474	0.031994990749911	0.0159146100577608	-0.024360234888846	0.0475459131947674	-0.00943087949911918	0.0340750709652581	0.0278389782100772	0.0199986707334924	-0.00798767841410251	-0.00474544780112893	0.0301159038474113
everDrug7	S1	-0.000591480892655711	-0.0249322512584599	0.024317716481913	0.037852614993441	0.0203120722287326	0.00558929668158435	-0.0413917398156365	0.0331830310566259	0.0310893231490725	0.00302905230229889	-0.0154029103057135	-0.000330419090032311	0.012505978430436	0.0463700979482533	0.0509997996970725
everDrug8	S1	0.000725133489826181	0.0319846726737842	-0.0237005470347221	-0.00702415419592312	0.0495245186608395	-0.00921203213138387	0.02441250821558	-0.0450900714173557	-0.00988883393096312	0.0433905430293358	0.0155374285259126	0.042199952641606	0.00417662626041636	-0.00320082338177694	0.0576006696315342
everDrug9	S1	-0.00238154849530896	0.0168133894580321	-0.00355141514830493	0.0158592499702634	0.0228727477182446	-0.00956320147311659	0.0036956407552654	0.0267357955628531	0.00442678205560219	0.000457731045867816	0.0010657122001675	0.0367351443440064	-0.0409734373339982	0.0291032739008736	0.0531530008713774
everDrug1	S2	0.00248132637659059	-0.0339617911987101	0.0187743627271617	-0.03000240696751	0.0326968009168327	-0.0100077536168651	-0.0334699362280359	0.0437958873885031	-0.00894052287371666	0.0225272994051084	0.009730708282554	-0.0253769069203226	-0.00271426615609567	-0.0585536293341019	0.0509994071789765
everDrug2	S2	-0.0152568563218693	-0.00890091824838742	0.033847587711232	-0.0131791884675346	0.05548480502858	-0.0171966838762451	-0.0165995582181286	0.0518018495623562	-0.0216955347821247	0.0342019786661523	-0.0159336717943313	0.00522301659979787	0.0144413803815068	-0.00330993523821928	0.085403256763978
everDrug3	S2	0.0340240314230878	-0.0121364621193824	0.021023546754808	0.0162840660355753	0.0261467068334008	0.032965407195313	-0.00615599466345273	0.0442766398876511	0.0296007075181041	0.000941250469811025	0.0307376440833423	-0.012929270331458	0.00123902588591661	0.00245005145096736	0.0547131403942224
everDrug4	S2	0.0115305070295812	0.00280790398530659	0.0239474760231027	-0.00368229928430311	0.0525704596190566	0.0184141366466299	0.0215013295231997	0.0404806855964046	0.0124922331533036	0.0611499627024128	-0.000145268905492085	-0.0184541594338593	0.00321595281346365	-0.0244252143198963	0.0432149899918189
everDrug5	S2	0.0217669407898075	-0.00259449160235511	0.0391458140954492	-0.00674402692734383	0.0202164838330478	0.0144761118787875	-0.00897429689726875	0.0259576041982743	0.0171011817649986	0.0195510323675302	0.0248309079348869	0.0147523737747713	0.060904294411736	-0.0353605859811284	0.0272625654226704
everDrug6	S2	0.0139435624952075	0.00778935272138882	0.0230410295547991	-0.0225456575179884	0.0295540043640734	0.00173387046075581	-0.0161641463630282	0.0523473964735124	-0.024945362553157	0.0553461729398514	0.0283989953955457	0.0391867801372001	-0.01327103984231	-0.0211555577287607	-0.0019011261035913
everDrug7	S2	0.0139174510105416	-0.0185426726065728	0.0466563843946216	0.0145737715365217	0.0458141900170015	-0.00510228060359995	-0.025249687949832	0.0590016592127655	0.032359201279479	0.0290229165850224	0.0326384888678035	-0.00160983239739985	0.0358965724236114	-0.00957446944605256	0.0733607107544753
everDrug8	S2	0.0135151462482696	0.0381529170051326	-0.00422002514379179	0.00995989664498801	0.0650474030468168	0.0070537834828082	0.0280145984820418	-0.0401268514616203	-0.00498577668620093	0.0619073474549653	0.0227640261442715	0.0521182567014335	0.0462587232913089	0.0298680629956675	0.0691264532057631
everDrug9	S2	0.0290280905555932	0.0148813509252823	0.00947297440014969	0.0111142092471143	0.023478112925309	0.0174644367869729	-0.00355739960447844	0.0263855830433961	0.0150928371948001	0.0170404964876873	0.0383017884593896	0.0419998563879916	-0.00787742850202779	0.00552500499826299	0.0347068481947003
everDrug1	S3	-0.0180479160131232	-0.0471762374350754	0.0445028139092689	-0.0172317123282165	0.0673632279141674	-0.0176951935046194	-0.0428441071787866	0.041019396046252	-0.0432749417761152	0.0582274366978315	-0.0217734099984981	-0.0348831877805577	0.0546240740919148	0.00232893339151575	0.0918870083561667
everDrug2	S3	-0.0419799636242982	-0.00478303246902348	0.0456940392652072	-0.0208059877120194	0.0735406507825535	-0.0236349118264951	0.00682100187776719	0.0591025906806436	-0.0370472522489428	0.0623510512875081	-0.0669968958665395	-0.0097953244539398	0.0324312868102985	-0.00516228348104002	0.0942051664489622
everDrug3	S3	-0.0112873111406882	-0.0227649748220314	0.00704601847656394	-0.0145024846171267	0.0215455288441085	-0.00563668379057664	-0.00830896959053856	0.0246131586804366	-0.0176457414090734	0.0180893192357499	-0.0185503865273008	-0.0244305090491622	-0.00680414177529674	-0.0182983812763639	0.0333906957491414
everDrug4	S3	-0.0348718464398053	0.00310957957689733	0.0210643849028401	-0.00667770611392567	0.0429818156562954	-0.0118696285432516	0.0221583614588778	0.0416570310545868	0.0149625605345135	0.0410200821154892	-0.0653709998542345	-0.0183038799591857	-0.00442819646522171	-0.0368782606074233	0.0489606247184129
everDrug5	S3	-0.0469219487939192	-0.0281265638043397	0.0478861675948362	-0.0213632710844697	0.0418834241833398	-0.0192388273217957	-0.00993002563964558	0.0230426293336825	-0.0438074374625494	0.0639542075610534	-0.0802447870303234	-0.0276866395685104	0.079631232690855	-0.00656412914651828	0.0328567371643248
everDrug6	S3	-0.018894527078546	-0.000162824377033893	0.00665372158486534	0.00147369859927606	0.0226601857818396	-0.0205655087052155	-0.00853597684573103	0.041647306489439	0.00665152227999001	0.0558194373670125	-0.0171101348212181	0.0131752459346847	-0.0345002804620771	-0.0075160798956255	-0.0157542929576935
everDrug7	S3	-0.0162005234764062	-0.0282030458654744	0.0509163426550132	-0.0214143442794814	0.0838685258519285	0.0109100494559244	-0.0302541088129156	0.0621467733968112	-0.0333195732759062	0.0774149255890467	-0.0520294720124657	-0.00889826149615053	0.0426471082069391	-0.0153222222999345	0.103982102388522
everDrug8	S3	-0.0127120501311817	0.0488144736849327	-0.0421868379995502	0.0636541407650282	0.0585840749153903	-0.0152004758140721	0.0799829787082726	-0.077273263471785	0.0685475283864994	0.0827603744628929	-0.00853709805937917	0.0056521151701798	0.0062460822356032	0.0572895376673854	0.0266012392871765
everDrug9	S3	-0.0223196502362275	0.0130519490875182	-0.0112187461166727	0.00898450026966257	0.0219642236497406	-0.00242382397563711	0.0220847535904633	-0.0177562771005018	0.0195902731459708	0.0224779722111046	-0.0473627906904689	0.0132305431480841	-0.000972400721351394	-0.00785778360687995	0.0292800661651364
everDrug1	S4	-0.0317186986111798	-0.0417295668335912	0.0666837571392365	-0.0131641155502066	0.0553265303576826	0.00130658335398994	-0.0106216215626073	0.0356325554754064	-0.048599832187246	0.075953605187868	-0.0807462381565771	-0.0684960482566522	0.112864346577201	0.0377456587617457	0.050042427108628
everDrug2	S4	-0.0596759625932606	-0.00117235178900812	0.0729593595982445	0.00286493468369132	0.0774590737550735	-0.0357687928622008	0.0238492642982535	0.0711139843209638	-0.00330970424490047	0.0817627090031944	-0.0964436022873576	-0.027633399810273	0.0812690913729443	0.01760382053266	0.079169473810016
everDrug3	S4	-0.00908041131210763	-0.0102121166852675	0.0321755288168604	0.00360182708688554	0.0211559009601358	-0.036200276367112	0.0140646620494235	0.0154170334003296	-0.0142485845894035	0.037790665077801	0.00924019256453949	-0.0270905644757185	0.0546711391615922	0.0292886103712373	0.0146163046020897
everDrug4	S4	-0.0439388235700373	-0.00966475897860463	0.0598970002654126	-0.00121969778090584	0.0331499747632232	-0.0354396064664066	0.0131951708171173	0.076976133475199	-0.0108769064349038	0.0492918101597204	-0.0572559793679971	-0.0354355902658126	0.0412263087203333	0.0136152013930198	0.0180233607844316
everDrug5	S4	-0.0398650785401742	-0.0075651264042132	0.0519760697169492	-0.01814400980592	0.0327641716155486	-0.0177733760165488	0.0203665876913793	0.0309942955810151	-0.0260914052266514	0.0762098406646139	-0.0758326097471184	-0.0270279709393753	0.0858570046648724	0.00305423742035809	0.00502122045621648
everDrug6	S4	-0.0393772817865527	-0.0047881405823786	0.0471445564778329	-0.00174967212016614	0.0441502438037799	-0.0119176692856225	-0.0168998573627796	0.0728225523733215	-0.0107043903321356	0.0881821478982375	-0.0779166951709581	0.0115246558399591	0.0198070811367072	0.0113625443496896	-0.00748660509681231
everDrug7	S4	-0.0352446217536376	-0.0292548875850854	0.0874519919186985	-0.00705886641438877	0.0968818248327123	-0.0109669437618053	0.00228487477132836	0.0877765138746361	-0.0142850189000337	0.116130353438715	-0.0769953199309309	-0.0603975262173948	0.0972277225481802	0.0141081244903382	0.0875994657896818
everDrug8	S4	-0.0444435538171461	0.0369432430430023	-0.0236318051321124	0.0648445332357421	0.0474421691554976	-0.0524070495127823	0.0574830658588887	-0.0553574056526992	0.0677930193648213	0.0737062650726479	-0.0333328661368642	0.00816940416173611	0.0203787271732171	0.0606694933080812	0.0114173669613188
everDrug9	S4	-0.0381722469333494	-0.0019073293896789	0.00551766538398248	-0.0160293596451687	0.0273726000917168	-0.0453153707348621	0.0210156905162655	-0.011953230784796	-0.00830059873095594	0.0444705651656067	-0.0350260705417382	-0.0226304167878143	0.0313230899029252	-0.0192515698995533	0.017110323859705
everDrug1	S5	-0.0522898836181046	-0.0174548471739736	0.0701465411333038	-0.0268323815845712	0.0739750649097506	-0.0507849804047192	-0.0114776589747047	0.0422217904850833	-0.0710792608220133	0.0908131748128542	-0.0709012012864357	-0.0101118053435265	0.105911422139195	0.0400407168950849	0.0681784666505348
everDrug2	S5	-0.0739729555408626	0.00894488133220262	0.0499633536381227	0.000338679405713457	0.117963828045588	-0.0660588389451284	0.00889052398132042	0.0500870275675282	-0.005966143804796	0.116005516263493	-0.0935804867672229	0.0174042700217921	0.0519959075664028	0.0202847375744583	0.126974821831187
everDrug3	S5	-0.0253971936623709	0.00651213907218861	0.0344181197596743	-0.00473204533166172	0.0291626049366135	-0.0379637688041415	0.0153737575757804	0.0225791920747283	-0.00800603840755017	0.0223736316293906	-0.0228624763766658	0.00873618203247977	0.0486930147567702	0.0113542366580641	0.0419308738345391
everDrug4	S5	-0.0513516900312389	0.00740451233648492	0.0614025937348533	-0.0132301008184836	0.0386581076628666	-0.0497336578363002	0.00822008361260356	0.073877463224604	-0.0292623499312566	0.0408364571080737	-0.0583580190269603	0.0104092672564827	0.0468767677100365	0.0136202107091406	0.0387767748283172
everDrug5	S5	-0.0451916761845662	0.00744127338400008	0.0511779057753697	-0.0236384970811251	0.065264123439277	-0.0404018562074315	0.0179836364701559	0.0325234621838403	-0.048560596992338	0.0982011677751865	-0.0673421001856208	0.0118785924692664	0.0745784324903096	0.0202924076238907	0.0439593639940461
everDrug6	S5	-0.0211892469270203	0.00607141745907852	0.032065363334861	-0.0110292817507067	0.0550705160085278	-0.000266749277774462	0.00851876723647615	0.0643123899844269	-0.0198599138709145	0.0881649381563337	-0.0518904261029361	0.0059539142702602	-0.0067792093396332	0.00383909573632196	0.0148258360775456
everDrug7	S5	-0.0497802095436437	-0.0141962607536596	0.0857315823676293	-0.0293312541741961	0.116693191181167	-0.0420676398536713	-0.0147879644621532	0.089342244793634	-0.0405724576437987	0.128098636582202	-0.0739216542253611	5.37891454862295e-05	0.0852020067259643	0.00245509029915731	0.113491255261465
everDrug8	S5	-0.0453614973283118	0.0465879368915367	-0.0232629511378479	0.0429170012386599	0.0361091300020127	-0.0597541135785395	0.0564954362126412	-0.0510609650944341	0.0563299955350477	0.0585910161078695	-0.0251681758912343	0.0339551172400376	0.0146653297343777	0.0237963949660865	0.0054446981173919
everDrug9	S5	-0.0436157859509102	0.0186389892159105	0.0190219756033031	-0.0305258232814528	0.0403741812414158	-0.0500462821756724	0.0200633643154632	-0.00715473515748902	-0.0440558424316085	0.0355402022486005	-0.0441705661001739	0.026294108394522	0.0517533274493602	-0.00335429139903499	0.0519890609583344
everDrug1	S6	-0.0475939861297833	-0.0163945373216294	0.0796540977624049	-0.0318814360288761	0.0774462374155514	-0.0429820869945761	-0.0201450373156122	0.0515987788329994	-0.0675987930945746	0.0941584788593012	-0.0642108108162632	-0.000558944013963779	0.113901780910051	0.0276846663885999	0.0684791107802278
everDrug2	S6	-0.0672482153801584	0.0137946727072568	0.0565293378124772	0.000846698514077572	0.118246332261274	-0.0680671173013034	0.00395020984166989	0.0523071068052645	-0.00667044478431853	0.116311734226947	-0.0715431757725311	0.0331861080924001	0.0631880852337914	0.0241369288138711	0.124606244696926
everDrug3	S6	-0.0209893424976358	0.0101451958607198	0.0421779602965515	-0.00812716144914513	0.028618315624691	-0.0334414388928481	0.0193984146820777	0.011781859224084	-0.00364599316668163	0.0276208325060481	-0.0146863060129347	0.0113122357087238	0.0733895294292667	0.00399008313983451	0.0346647224087875
everDrug4	S6	-0.0422262342300083	0.00765791985355314	0.060778821383678	-0.011000485845902	0.0345989460231395	-0.0436396061946597	-0.00148334492739089	0.0618156024383688	-0.0285794948196144	0.0264563318674495	-0.0424686081811648	0.0233432076107841	0.0598107081062017	0.0204177927514069	0.0466463411963945
everDrug5	S6	-0.0473687371571244	0.0243614317718193	0.0611549552334945	-0.0214632709414723	0.0692677872292205	-0.0415455452980165	0.0206341918729498	0.0418896076790824	-0.0472098331581353	0.092454050076405	-0.06465328852148	0.042854063754486	0.0842148447944232	0.0271181995187088	0.054980784995427
everDrug6	S6	-0.020085352834031	-0.00447629050083007	0.031739714596263	-0.0101572054231411	0.0514331850088165	-0.00607499966560824	-0.0183024422891834	0.0566541043873922	-0.0240246445093559	0.0824255264165903	-0.0402478709704966	0.0157395555461334	0.000810557638434404	0.01177519183648	0.0139858036158954
everDrug7	S6	-0.0471318738436344	-0.00644721325900146	0.0832078827716111	-0.0292116612067995	0.121422876627096	-0.0488289574484393	-0.010236421050135	0.0867387620953412	-0.0346645543431872	0.13743612797659	-0.0528516775220409	0.0095360470783444	0.0819477634135142	-0.00285850887441105	0.110175538639689
everDrug8	S6	-0.0518726087175108	0.0329001001930082	-0.0195903389335254	0.0363413403700312	0.0354820782018199	-0.0747064284961109	0.0404677575613123	-0.0431398728710471	0.0545402297459758	0.0521388353118989	-0.0188042430474122	0.0236314039600595	0.0122376071971856	0.0106772651046349	0.0122234651241534
everDrug9	S6	-0.0456152981552396	0.0135803372987211	0.0187758379385545	-0.0259128801473181	0.0353792020350114	-0.0577294047184481	0.00241153589769282	-0.00609488817964656	-0.0350793992557379	0.0311595014143927	-0.0357136264932694	0.0350064259686502	0.0485905695372908	-0.00183675691810819	0.0431588766013454
everDrug1	S7	-0.059070329993591	-0.0134887515482905	0.0820054018836585	-0.0394990574818741	0.0572584081442605	-0.0561830841508858	-0.0112016995164507	0.0668413126587485	-0.0711355789805371	0.0850292908557766	-0.0656251085485655	0.000863822567034931	0.106326395383564	0.0175897988559838	0.0391176121287681
everDrug2	S7	-0.0596401407040104	0.0182463529783717	0.0497573779541198	-0.00720426457009226	0.0915557898778476	-0.073385099795546	0.0207003244155181	0.0553208004893808	-0.0155048287905187	0.109136030044275	-0.0436408166548425	0.025473049244258	0.046122183168418	0.0180289498202414	0.0759766662915419
everDrug3	S7	-0.000740590375238833	0.0167837409176673	0.0249079281021591	-0.010701382214531	0.0266850475768788	-0.0275450996752555	0.0287676433764747	-0.00712429228563755	-0.0161419044444153	0.0520608875907182	0.0233104857116648	0.0171223567719916	0.0598792476809551	0.0109902290709991	0.010710223164819
everDrug4	S7	-0.0336382251685505	0.00912081460820459	0.0549690128385549	-0.0267999348089006	0.0244162331972061	-0.0450598298940699	-0.00502386260073329	0.0651065050142244	-0.0505685770062389	0.0387592004335077	-0.0181435832545623	0.0335721410745655	0.0434504254969831	0.0103591746033478	0.00944748702874225
everDrug5	S7	-0.0474072691754224	0.0285999576118597	0.053383407105691	-0.0244219821586412	0.0627081639253488	-0.0476367254417636	0.026776344368222	0.0546900064664086	-0.0470059442180982	0.0914473487282728	-0.0495941386307048	0.048845241422236	0.0589869337393309	0.0221646506572199	0.0454887382710267
everDrug6	S7	-0.0185233426935224	-0.00463911488012504	0.0333155233903757	-0.00792733937918301	0.0545627247308746	-0.0129674567442509	-0.0153165713369387	0.0560603721269533	-0.0221487947310563	0.0842669569054879	-0.0261441681075287	0.0122467890064016	0.0044801731142552	0.0151279530646238	0.0201313041910283
everDrug7	S7	-0.0527109574488042	0.00149203024537652	0.0829283522178221	-0.037356229986501	0.0974682626016364	-0.0688602996323241	0.00531620265520223	0.0921255136795274	-0.0316878449362311	0.130913766320368	-0.0336873734016614	0.0125789758801368	0.077694578573038	-0.022280232620991	0.0670673802576873
everDrug8	S7	-0.0326486088373122	0.0352498678512478	-0.00660667812475883	0.0286960029182648	0.0421843230447899	-0.0498076277087091	0.0404727708598298	-0.0305889522745722	0.0503240027116278	0.0565756496629595	-0.0081599761130786	0.0305233075287024	0.0258375673459178	-0.00189503779246568	0.0227074551916231
everDrug9	S7	-0.0348432111156028	0.0193393886748789	0.0332941593449713	-0.0328009336745227	0.0296410581141078	-0.0463475694809089	0.000795653244220548	0.0088074820620195	-0.0337522864642902	0.030262471500856	-0.0218348161976177	0.0508398599365133	0.0651803150190692	-0.0184510582520856	0.0356055819686748
everDrug1	S8	-0.0600140393920959	-0.0156546692447328	0.0810969243614968	-0.0434106276296725	0.0587154953266034	-0.0643492302649601	-0.0153072997917109	0.0685505713998177	-0.0723971078256066	0.087456607345301	-0.0602473896263382	0.000969683178869167	0.101456807383122	0.0123052371558996	0.0397443070605502
everDrug2	S8	-0.0647756929542715	0.0184661689432515	0.047662613242274	-0.0121745476666855	0.0934559767804307	-0.0844829440523669	0.0154333779665993	0.0540219265133775	-0.0175513845549131	0.112078272904382	-0.0431202502533931	0.0317241842176793	0.0415325227289724	0.0110013032839643	0.0755602134149512
everDrug3	S8	-0.000176968383142447	0.0151821026998537	0.0239814465566968	-0.0105645663140653	0.0285513948216761	-0.03201333470011	0.0295466092745966	-0.0060910805644811	-0.0162609131439837	0.0545708888211933	0.027118565059156	0.0135872831574024	0.0564771767933067	0.0128242672143453	0.0109622284515673
everDrug4	S8	-0.0377948513072745	0.00921827904499832	0.0530819157137659	-0.0298993038064	0.0256851273239501	-0.0532942593058132	-0.00557473731195019	0.0605417045905615	-0.0505657079310193	0.0388165832159987	-0.0168712281616139	0.0348545148243678	0.0436207407456455	0.00401743615962422	0.0117617707398125
everDrug5	S8	-0.0504072648144823	0.0257485856973863	0.0554567985005497	-0.0262146400334399	0.064734766457396	-0.0582867338250079	0.0217619522164574	0.0547664647274365	-0.0475666386992455	0.0942380777819557	-0.0464902755016294	0.0487144101403644	0.0611253510695369	0.0208743818288248	0.0468331442551512
everDrug6	S8	-0.0199308076818866	-0.0031557572080403	0.0322143890280246	-0.00993780646947539	0.0532532304022297	-0.016813809251602	-0.01372468049574	0.0527303085127867	-0.0238783626480883	0.0837764824294731	-0.0249504377711647	0.0140373845565231	0.00476018393389615	0.0132931452271651	0.016800649233004
everDrug7	S8	-0.0572151454223327	-0.000976195549481387	0.082865673939389	-0.0418986011290365	0.0971937751918704	-0.0778109098631595	0.000700937678853719	0.0928014177542108	-0.0326027051943605	0.130586055197376	-0.0346786305113362	0.0126442913120107	0.075043542116931	-0.0295456091992218	0.0671134854567615
everDrug8	S8	-0.030206627747181	0.0350050829323708	-0.00366171425388674	0.0260444456198436	0.0423813246336887	-0.0484139166578724	0.04100919926092	-0.0282452113246972	0.0478674614959626	0.0570719712683324	-0.00429447616349775	0.0290148198377031	0.028882827062295	-0.0057181115107824	0.0223491894151991
everDrug9	S8	-0.0344459696775077	0.0222360204582495	0.0332998613597564	-0.0327448636784278	0.0298567849703746	-0.0467438602110384	0.00312424459217103	0.00634372181202869	-0.0336539818588851	0.0321548359759882	-0.0218249939681091	0.05458704067182	0.067272449904401	-0.0176407241974455	0.0335822027992717
SU_DSM4alcoholAbuse_ori	S1	-0.00903240685315253	-0.0250468976009305	0.0115393351907384	-0.0273428243467971	0.0192521266046343	-0.00271044602851149	-0.0244536488565145	0.0251261195005109	-0.0150678581917747	0.0159089580369128	-0.0283372144149632	-0.01941928987736	-0.0103403406736093	-0.0417984443369671	0.0270489796964627
SU_DSM4alcoholDepend_ori	S1	0.0112747924261773	-0.0315430142813702	0.0306710021008873	0.000949080607265021	0.0132000694801452	0.0181001678712686	-0.0297451979811313	0.0578271385433475	0.0199213017405116	0.0360469002960518	-0.00693112219401327	-0.0286753531120241	-0.00728082077823158	-0.0216342163446446	-0.0104949114460536
